failure_rate,checkpoint_cost,loop_count,cyclomatic_complexity,avg_block_size,checkpoint_count,recompute_time,efficiency
97.3844669915475,0.003074986343183609,3,9,3.0,16,0.0,12.183472
72.38744915786181,0.004322765725690545,3,9,3.0,12,0.0,11.926478
1.6715078763114115,0.001702350913265026,3,9,3.0,14,0.0,16.434304
74.01409458686555,0.009875647806996094,3,9,3.0,11,0.000518,18.374169
19.602608372759143,0.005322778116283809,3,9,3.0,10,0.0,16.047055
77.24828283931492,0.007886233809322223,3,9,3.0,10,0.0,15.945203
53.02776341775641,0.0057034860335545565,3,9,3.0,13,0.0,17.198415
55.550316351968554,0.0004007120596864332,3,9,3.0,12,0.000549,14.355289
23.472594984622663,0.00587598533293824,3,9,3.0,16,0.0,14.155264
74.70310570322711,0.0036692771963032136,3,9,3.0,15,0.0,14.909479
92.56030530481387,0.004896377031543561,3,9,3.0,15,0.0,15.269344
13.810270022567556,0.003487963752884569,3,9,3.0,19,0.0,6.734279
19.2773720369245,0.003949523291923402,3,9,3.0,14,0.0,17.130998
90.05019149494117,0.000980437618642662,3,9,3.0,12,0.0,16.361835
7.974779789397482,0.00786267151912108,3,9,3.0,14,0.0,20.186696
21.817070351710285,0.00813332632567477,3,9,3.0,16,0.0,16.701107
36.54438300277675,0.002868779153078531,3,9,3.0,11,0.0,13.717043
24.498593869085514,0.005275213828166602,3,9,3.0,16,0.0,13.877624
87.38429654332954,0.003953018138476919,3,9,3.0,14,0.0,14.424832
89.05965113301151,0.003978110611785628,3,9,3.0,12,0.0,20.95026
58.405768419924335,0.004729056163855025,3,9,3.0,12,0.0,21.127176
92.26833771602931,0.0004940342237758543,3,9,3.0,9,0.0,12.397251
48.06539265912162,0.004790025915796126,3,9,3.0,12,0.0,21.287304
76.61385010672387,0.005578918904774206,3,9,3.0,13,0.0,17.132843
74.4643539916844,0.00418900837538658,3,9,3.0,19,0.0,17.025854
54.086717358023705,0.008466938496168756,3,9,3.0,13,0.0,23.414016
78.14852277857159,0.008922877288922939,3,9,3.0,13,0.0,22.605432
7.793149550983145,0.009464461474674847,3,9,3.0,15,0.0,17.283427
85.38566345040357,0.005427911203292863,3,9,3.0,13,0.0,18.818223
90.88738913253464,0.0005736745049487083,3,9,3.0,12,0.0,17.584489
21.704954838109163,0.005773753084322891,3,9,3.0,14,0.0,17.125101
78.75336992548043,0.003717990290676327,3,9,3.0,10,0.000553,19.646665
82.20185155698083,0.0019801047931693036,3,9,3.0,15,0.0,16.034895
74.52596477730592,0.009562556327239239,3,9,3.0,10,0.0,18.683487
38.919764899418155,0.004107062944904462,3,9,3.0,15,0.0,14.337959
58.74619172042246,0.0006810113928731726,3,9,3.0,12,0.0,22.450244
94.97474317860946,0.009190885051676045,3,9,3.0,10,0.000538,15.036892
77.73134598013662,0.001171649349441425,3,9,3.0,10,0.0,12.4596
77.22876033749814,0.008478047587368719,3,9,3.0,13,0.000568,18.94948
70.29233359351404,0.0018543360574625476,3,9,3.0,21,0.0,11.309876
33.50424431501691,0.007615329205494094,3,9,3.0,15,0.0,18.252453
76.21043605119398,0.006222932368476638,3,9,3.0,14,0.0,15.251399
31.576337560454302,0.003936095296513615,3,9,3.0,14,0.0,17.757055
37.4330624976805,0.003933024099946882,3,9,3.0,16,0.0,12.901489
10.967806339749552,0.0032745665438768294,3,9,3.0,11,0.0,10.028996
14.990704806745567,0.005482935094128753,3,9,3.0,21,0.0,13.924043
90.15646281755491,0.007321948370220451,3,9,3.0,13,0.0,18.69701
50.93577243938642,0.005086827852113522,3,9,3.0,16,0.0,15.508553
75.36173148493903,0.00467399328273981,3,9,3.0,16,0.0,13.411782
23.460057591440826,0.004268564571062607,3,9,3.0,19,0.0,12.13067
54.862198616605454,0.002877836299998481,3,9,3.0,21,0.0,8.990284
23.029908970572766,0.008861786267742673,3,9,3.0,13,0.0,16.18366
0.3645529413105769,0.006986207807485362,3,9,3.0,14,0.0,19.392013
56.97250428567345,0.008843109829928291,3,9,3.0,16,0.0,15.335266
88.1813342324193,0.007507451883915559,3,9,3.0,11,0.0,29.357143
99.92016737234539,0.0015041141736227624,3,9,3.0,10,0.000537,17.171723
11.305749099419616,0.0021679923789781528,3,9,3.0,17,0.0,11.447088
91.87501933568488,0.004443228225192343,3,9,3.0,12,0.0,25.896415
7.150787365084882,0.005455529661781835,3,9,3.0,11,0.0,14.567319
79.56597792332005,0.008959743074412293,3,9,3.0,14,0.0,19.931837
88.09464265452625,0.0023521731717613594,3,9,3.0,17,0.0,12.720356
34.4365769578822,0.001473358370658857,3,9,3.0,13,0.0,18.608026
79.73290384691408,0.004051635203978805,3,9,3.0,13,0.0,13.532071
30.816952922083996,0.003870147099919148,3,9,3.0,13,0.0,17.698952
30.849965407240266,0.008729698820292004,3,9,3.0,14,0.0,14.761627
16.798908370642607,0.008418839645972745,3,9,3.0,13,0.0,11.01861
24.0689328838443,0.0017564228203495345,3,9,3.0,14,0.0,15.142846
11.962780956613633,0.0040889753523670825,3,9,3.0,14,0.0,17.710229
26.451626498886963,0.007905220040368107,3,9,3.0,13,0.0,23.336738
11.053163008710856,0.005401682271439085,3,9,3.0,17,0.0,14.680996
36.65848148322411,0.007307637165787661,3,9,3.0,12,0.000522,12.606204
19.291725385933923,0.0077680284328918055,3,9,3.0,16,0.0,10.108072
85.41368943056285,0.006501163001321326,3,9,3.0,10,0.00053,25.423554
60.88875275503857,0.005564436722825388,3,9,3.0,13,0.0,12.834982
26.579832011058905,0.006921363470012771,3,9,3.0,14,0.0,18.784966
33.47435127114267,0.0016005296894917446,3,9,3.0,16,0.0,13.402033
99.49881299592835,0.0062025086058383645,3,9,3.0,9,0.0,20.270878
23.479535874280288,0.005172556324011463,3,9,3.0,14,0.0,4.86058
16.266947187358845,0.006612644243406864,3,9,3.0,11,0.0,14.76679
13.029358144602114,0.004378321935191547,3,9,3.0,14,0.0,17.760002
21.745717394812026,0.004689194288114639,3,9,3.0,20,0.0,11.38841
96.15054959619643,0.0008355607958598467,3,9,3.0,14,0.0,14.666407
66.79950328278616,0.005184172406072578,3,9,3.0,17,0.0,12.655759
11.412246566698768,0.003970308448173225,3,9,3.0,14,0.0,17.970731
7.433248313639059,0.0011840390101328269,3,9,3.0,16,0.0,13.989512
73.61529692189909,0.00780460304268031,3,9,3.0,11,0.0,28.549736
14.754720890307802,0.006146906598691496,3,9,3.0,18,0.0,14.360052
41.95364664820031,0.0014426225448621092,3,9,3.0,11,0.000521,11.298233
47.55858397413076,0.00011132539779268804,3,9,3.0,15,0.0,14.079369
91.53312976701167,0.005095417972231446,3,9,3.0,14,0.0,16.638715
25.62520016954372,0.0014558658673386419,3,9,3.0,20,0.0,10.415689
23.70431335945809,0.001560168945198293,3,9,3.0,13,0.0,11.517636
57.175305324339696,0.0007783562894520533,3,9,3.0,14,0.0,15.979375
65.76581805017261,0.0028495629687288813,3,9,3.0,14,0.0,17.195302
78.45589987834892,0.0028005834510955964,3,9,3.0,9,0.0,17.724428
10.68135514402316,0.0063847361431027365,3,9,3.0,11,0.0,13.061061
21.614173314479967,0.0031845236348875833,3,9,3.0,9,0.0,17.957235
47.8084177585571,0.004836563364547869,3,9,3.0,13,0.0,20.82221
41.07319225112535,0.0006646850942199679,3,9,3.0,14,0.000556,14.363202
83.59021343987969,0.007879377411256704,3,9,3.0,13,0.000552,18.837543
2.0577845077980275,0.004047490782621166,3,9,3.0,11,0.0,14.124446
54.181909252535654,0.004597795013435518,3,9,3.0,15,0.0,16.867136
6.976992698520431,0.008179794944554931,3,9,3.0,15,0.0,18.199719
70.57061024773955,0.0024405201948026587,3,9,3.0,13,0.0,16.930019
34.524334130483574,0.006973318891695799,3,9,3.0,16,0.0,16.353404
88.86862007670949,0.007442799459256826,3,9,3.0,16,0.0,13.84394
87.11972250248762,0.006543536499269381,3,9,3.0,13,0.000534,14.916753
45.55000044101799,0.0012354055143643696,3,9,3.0,17,0.0,11.952484
34.6310133756649,0.003557440449579842,3,9,3.0,16,0.0,14.697708
95.30121138509928,0.007148178339875722,3,9,3.0,13,0.0,20.719001
29.01413159911442,0.003629632335306795,3,9,3.0,13,0.0,6.29922
91.32134591923405,0.008544124171234528,3,9,3.0,10,0.0,15.126832
68.39884133902045,0.008149176487850983,3,9,3.0,10,0.000527,12.665744
10.440487038104532,0.0015602393389985763,3,9,3.0,13,0.000534,11.879387
73.6381528322678,0.0017834249807414267,3,9,3.0,15,0.000588,10.945713
56.957887878529526,0.004870271075195225,3,9,3.0,19,0.0,11.527458
91.53978010493378,0.003079320296627464,3,9,3.0,12,0.000505,19.442506
17.760360806404076,0.00011124537352514525,3,9,3.0,15,0.0,14.456622
11.852022636943628,0.0025620363730724798,3,9,3.0,16,0.0,13.254277
54.607639301178075,0.0018863770880019805,3,9,3.0,12,0.000506,15.162168
52.12143615712589,0.0022508632772266306,3,9,3.0,14,0.000521,14.690293
78.85120592872313,0.006489187944717691,3,9,3.0,10,0.0,17.742965
45.776037449115776,0.002758473430929315,3,9,3.0,17,0.0,10.0672
82.03384262019934,0.00793105305552749,3,9,3.0,12,0.000679,19.032355
0.4754749383291301,0.007816278677879174,3,9,3.0,16,0.0,7.773682
72.75700150848066,0.007981588844797438,3,9,3.0,10,0.0,22.681642
